"","Date","Open","High","Low","Close","Volume","Moving.Average.7","Moving.Average.14"
"170",1981-08-14,0.103237003087997,0.103237003087997,0.102121002972126,0.102121002972126,24192000,0.108657571886267,0.109574285468885
"171",1981-08-17,0.0998879969120026,0.0998879969120026,0.0987719967961311,0.0987719967961311,18905600,0.106664571378912,0.108936499272074
"172",1981-08-18,0.0976559966802597,0.0976559966802597,0.0965399965643883,0.0965399965643883,17001600,0.104352713695594,0.10825885619436
"173",1981-08-19,0.0965399965643883,0.0965399965643883,0.0954239964485168,0.0954239964485168,20675200,0.101881427424295,0.107222499059779
"174",1981-08-20,0.0965399965643883,0.0970980003476143,0.0965399965643883,0.0965399965643883,17113600,0.100047855504921,0.106146284512111
"175",1981-08-21,0.0909600034356117,0.0909600034356117,0.0898440033197403,0.0898440033197403,41910400,0.0975765702979905,0.104671499026673
"176",1981-08-24,0.0848210006952286,0.0848210006952286,0.0842629969120026,0.0842629969120026,23072000,0.0947862842253276,0.102678499051503
"177",1981-08-25,0.086496002972126,0.0870539993047714,0.086496002972126,0.086496002972126,40700800,0.0925541413681848,0.100605856627226
"178",1981-08-26,0.085378997027874,0.085378997027874,0.0848210006952286,0.0848210006952286,33600000,0.0905611419251987,0.0986128566520555
"179",1981-08-27,0.085378997027874,0.0859379991889,0.085378997027874,0.085378997027874,25916800,0.0889667134199824,0.0966597135577883
"180",1981-08-28,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,38035200,0.0881695715444429,0.0950254994843687
"181",1981-08-31,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,40947200,0.0872130010809217,0.0936304282929216
"182",1981-09-01,0.0954239964485168,0.0959820002317429,0.0954239964485168,0.0954239964485168,37027200,0.0880101429564612,0.0927933566272259
"183",1981-09-02,0.0970980003476143,0.0976559966802597,0.0970980003476143,0.0970980003476143,19376000,0.0898437148758343,0.092314999550581
"184",1981-09-03,0.0931920036673546,0.0931920036673546,0.0920760035514832,0.0920760035514832,37475200,0.0906408578157425,0.0915974995919636
"185",1981-09-04,0.0915179997682571,0.0915179997682571,0.0909600034356117,0.0909600034356117,15254400,0.0915178582072258,0.0910395000662122
"186",1981-09-08,0.0887280032038689,0.0887280032038689,0.0881699994206429,0.0881699994206429,25446400,0.0919165728347642,0.0904416431273733
"187",1981-09-09,0.0881699994206429,0.0887280032038689,0.0881699994206429,0.0881699994206429,30531200,0.0916774294206074,0.0899235004825251
"188",1981-09-10,0.0887280032038689,0.0892859995365143,0.0887280032038689,0.0887280032038689,34809600,0.0915180008326258,0.0893655009567738
"189",1981-09-11,0.0881699994206429,0.0881699994206429,0.0876120030879974,0.0876120030879974,17539200,0.090402001781123,0.0892060723687921
"190",1981-09-14,0.085378997027874,0.085378997027874,0.0848210006952286,0.0848210006952286,27686400,0.0886481446879251,0.0892459297818797
"191",1981-09-15,0.0831469967961311,0.0831469967961311,0.0825890004634857,0.0825890004634857,19510400,0.0872928585324969,0.0889668581741197
"192",1981-09-16,0.0814730003476143,0.0814730003476143,0.0809149965643883,0.0809149965643883,19353600,0.0858578575508935,0.0886878578790597
"193",1981-09-17,0.0792410001158714,0.0792410001158714,0.0786829963326454,0.0786829963326454,19376000,0.0845025713954653,0.0882095721151148
"194",1981-09-18,0.0792410001158714,0.0797989964485168,0.0792410001158714,0.0792410001158714,26320000,0.0832270000662122,0.0874522147434098
"195",1981-09-21,0.0797989964485168,0.0803570002317429,0.0797989964485168,0.0797989964485168,49033600,0.0819514276725905,0.0867347142526082
"196",1981-09-22,0.0758929997682571,0.0758929997682571,0.0753350034356117,0.0753350034356117,47420800,0.0801975705793926,0.0852997861802578
"197",1981-09-23,0.0747769996523857,0.0747769996523857,0.0736609995365143,0.0736609995365143,28201600,0.0786032846995762,0.0836257146937507
"198",1981-09-24,0.0736609995365143,0.0736609995365143,0.0731030032038689,0.0731030032038689,18300800,0.0772481422339167,0.0822705003832068
"199",1981-09-25,0.0647320002317429,0.0647320002317429,0.0636160001158714,0.0636160001158714,34608000,0.0747768570269857,0.0803173572889396
"200",1981-09-28,0.0641739964485168,0.0647320002317429,0.0641739964485168,0.0641739964485168,91728000,0.0727041427578245,0.0786033570766449
"201",1981-09-29,0.0675219967961311,0.0680800005793571,0.0675219967961311,0.0675219967961311,94684800,0.071029999426433,0.0771284997463226
"202",1981-09-30,0.0680800005793571,0.0686379969120026,0.0680800005793571,0.0680800005793571,49996800,0.0693558571594102,0.0756536424160004
"203",1981-10-01,0.0680800005793571,0.0686379969120026,0.0680800005793571,0.0680800005793571,61129600,0.0683194281799453,0.0742584993796689
"204",1981-10-02,0.0736609995365143,0.0742190033197403,0.0736609995365143,0.0736609995365143,45046400,0.0683194281799453,0.0734613564397607
"205",1981-10-05,0.0758929997682571,0.0770089998841286,0.0758929997682571,0.0758929997682571,43097600,0.068717999117715,0.0729830706758159
"206",1981-10-06,0.0758929997682571,0.0758929997682571,0.0753350034356117,0.0753350034356117,28358400,0.0703921424491065,0.0725844997380461
"207",1981-10-07,0.0797989964485168,0.0809149965643883,0.0797989964485168,0.0797989964485168,38841600,0.0726242853062493,0.0726642140320369
"208",1981-10-08,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0825890004634857,31091200,0.0747767144015857,0.0729033569140094
"209",1981-10-09,0.0831469967961311,0.0842629969120026,0.0831469967961311,0.0831469967961311,54521600,0.0769291424325534,0.0731424997959818
"210",1981-10-12,0.0859379991889,0.086496002972126,0.0859379991889,0.0859379991889,27350400,0.0794802850910595,0.0738998566355024
"211",1981-10-13,0.0859379991889,0.0870539993047714,0.0859379991889,0.0859379991889,44195200,0.0812341421842575,0.0747767851821014
"212",1981-10-14,0.0814730003476143,0.0814730003476143,0.0809149965643883,0.0809149965643883,30979200,0.0819515702979905,0.0753347847078528
"213",1981-10-15,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0825890004634857,29433600,0.0829878555876868,0.0766899990183967
"214",1981-10-16,0.0820309966802597,0.0820309966802597,0.0814730003476143,0.0814730003476143,36467200,0.0832269990018436,0.0779256421540465
"215",1981-10-19,0.0831469967961311,0.0837050005793571,0.0831469967961311,0.0831469967961311,20585600,0.0833067127636501,0.0790417135826179
"216",1981-10-20,0.0876120030879974,0.0881699994206429,0.0876120030879974,0.0876120030879974,35728000,0.0839445708053453,0.0804368566189494
"217",1981-10-21,0.0876120030879974,0.0881699994206429,0.0876120030879974,0.0876120030879974,76899200,0.084183714219502,0.0818319996552808
"218",1981-10-22,0.0876120030879974,0.0876120030879974,0.0870539993047714,0.0870539993047714,32278400,0.0843431428074837,0.0827886424958706
"219",1981-10-23,0.085378997027874,0.085378997027874,0.0848210006952286,0.0848210006952286,27910400,0.0849011433976037,0.0834263568477971
"220",1981-10-26,0.0848210006952286,0.085378997027874,0.0848210006952286,0.0848210006952286,27283200,0.085220000573567,0.0841039280806269
"221",1981-10-27,0.086496002972126,0.0876120030879974,0.086496002972126,0.086496002972126,85590400,0.0859375723770687,0.0845822856894561
"222",1981-10-28,0.0892859995365143,0.0898440033197403,0.0892859995365143,0.0892859995365143,44172800,0.086814572768552,0.085060642766101
"223",1981-10-29,0.0887280032038689,0.0887280032038689,0.0881699994206429,0.0881699994206429,30486400,0.0868942865303585,0.0854194286678519
"224",1981-10-30,0.0892859995365143,0.0898440033197403,0.0892859995365143,0.0892859995365143,52729600,0.0871334288801466,0.0856585715498243
"225",1981-11-02,0.0892859995365143,0.0898440033197403,0.0892859995365143,0.0892859995365143,36915200,0.0874522860561098,0.0858977144317968
"226",1981-11-03,0.0887280032038689,0.0887280032038689,0.0881699994206429,0.0881699994206429,28380800,0.0879307144454547,0.0864159289215292
"227",1981-11-04,0.086496002972126,0.086496002972126,0.0859379991889,0.0859379991889,23811200,0.0880902856588364,0.0866551431162017
"228",1981-11-05,0.0803570002317429,0.0803570002317429,0.0797989964485168,0.0797989964485168,23363200,0.0871335704411779,0.0865355714091233
"229",1981-11-06,0.0803570002317429,0.0809149965643883,0.0803570002317429,0.0803570002317429,24595200,0.0858579991119248,0.0863362859402384
"230",1981-11-09,0.0814730003476143,0.0820309966802597,0.0814730003476143,0.0814730003476143,20384000,0.0849012849586351,0.0858977857444968
"231",1981-11-10,0.0820309966802597,0.0825890004634857,0.0820309966802597,0.0820309966802597,16755200,0.0838648559791701,0.0854991424296584
"232",1981-11-11,0.0842629969120026,0.0848210006952286,0.0842629969120026,0.0842629969120026,27440000,0.0831472841756684,0.0852997851158891
"233",1981-11-12,0.0870539993047714,0.0876120030879974,0.0870539993047714,0.0870539993047714,39916800,0.0829878555876868,0.0854592850165708
